FILE_NAME,ROUGE-1,ROUGE-2,ROUGE-3,ROUGE-4,ROUGE-L,BLEU-1,BLEU-2,BLEU-3,BLEU-4
ap880217-0175.txt,0.4392523364485982,0.1320754716981132,0.05714285714285714,0.01923076923076923,0.33694111785916153,0.5363636363636364,0.3540227520491764,0.24249032593144312,0.16579669549739467
ap880318-0051.txt,0.3925925925925926,0.11194029850746269,0.037593984962406006,0.01515151515151515,0.27889999031643375,0.45764576457645767,0.3540706501411018,0.3315603297734741,0.2804136666995216
ap880330-0119.txt,0.5,0.226890756302521,0.15254237288135591,0.11965811965811965,0.38382886241224823,0.5987708516242318,0.4054860230771096,0.2789746683218864,0.18206492840428462
ap880331-0140.txt,0.4655737704918033,0.22442244224422442,0.12624584717607973,0.08026755852842808,0.3443502442101361,0.5434782608695652,0.36930712933662835,0.2647003937439937,0.1955264728651762
ap880409-0015.txt,0.5655737704918034,0.34710743801652894,0.26666666666666666,0.226890756302521,0.4843484129118811,0.657928388746803,0.46440952913666045,0.34808887365895647,0.2668473611969116
ap880419-0131.txt,0.43986254295532645,0.22837370242214533,0.17421602787456447,0.14736842105263157,0.39257055784946604,0.5714780200761509,0.4031003298203214,0.30627240104443504,0.24046303596906873
ap880510-0178.txt,0.5896414342629481,0.36947791164658633,0.27530364372469635,0.21224489795918366,0.4263678717405733,0.7001911132345915,0.5060888234545684,0.37277863621485124,0.2706982937631406
ap880517-0226.txt,0.47533632286995514,0.12669683257918551,0.0547945205479452,0.018433179723502304,0.38128225165669677,0.5136369245958287,0.3831237638270277,0.3491127954275763,0.29087436936044114
ap880520-0264.txt,0.5,0.24390243902439024,0.14754098360655737,0.09917355371900825,0.3573053410785515,0.6081140350877193,0.40222911203285433,0.26742664799683535,0.16960457010520497
ap880601-0040.txt,0.44827586206896547,0.21739130434782608,0.14912280701754388,0.1238938053097345,0.35097094788998573,0.5720551378446115,0.3897900913413554,0.27609156940576457,0.19812234976248005
ap880613-0161.txt,0.40410958904109595,0.14482758620689654,0.09722222222222221,0.07692307692307693,0.3277426634102237,0.5548074900063118,0.3702172232081002,0.260758077992211,0.1878346004765268
ap880623-0135.txt,0.43373493975903615,0.16363636363636364,0.09146341463414634,0.049079754601226995,0.30834310894948586,0.4731299927378359,0.28571906011196624,0.2302222179760017,0.19759715666328348
ap880629-0159.txt,0.3880597014925374,0.1306532663316583,0.04060913705583756,0.020512820512820513,0.29265906098933886,0.5414180164819551,0.3371569776625461,0.26356681957369854,0.21919946592339287
ap880630-0295.txt,0.34871794871794876,0.031088082901554404,0.010471204188481676,0.0,0.2102172005826054,0.556010376784725,0.4955635427398935,0.43687010926924635,0.3524893779273828
ap880705-0006.txt,0.5468164794007491,0.34716981132075464,0.2965779467680608,0.2758620689655173,0.521976391334355,0.6464725643896977,0.49060639674550083,0.40484043907029754,0.3454206587452809
