FILE_NAME,ROUGE-1,ROUGE-2,ROUGE-3,ROUGE-4,ROUGE-L,BLEU-1,BLEU-2,BLEU-3,BLEU-4
ap880217-0175.txt,0.4928909952606635,0.22966507177033493,0.14492753623188404,0.0878048780487805,0.3506772566135892,0.6739261947973382,0.5006227714961855,0.38768192609128266,0.30285705386547934
ap880318-0051.txt,0.4351145038167939,0.12307692307692307,0.03875968992248062,0.015625,0.31017843401613293,0.49502434135166096,0.37898112662606126,0.3486993064270427,0.2918846892111339
ap880330-0119.txt,0.5887445887445888,0.3318777292576419,0.2643171806167401,0.23111111111111113,0.3698557293641236,0.7421915002560164,0.5515204145998498,0.4346379654680798,0.3478333547906327
ap880331-0140.txt,0.4015151515151515,0.08396946564885495,0.023076923076923075,0.007751937984496123,0.2758155720644796,0.46084439904664626,0.35652011580638976,0.33261536802016894,0.28067133789796744
ap880409-0015.txt,0.4915254237288136,0.18803418803418806,0.09482758620689656,0.04347826086956522,0.3462716696875239,0.6230611647644132,0.39672904228680284,0.30503580122685797,0.24776453592889186
ap880419-0131.txt,0.303030303030303,0.043668122270742356,0.008810572687224669,0.0,0.21267639022259938,0.4714975845410628,0.35475730024831154,0.32904605243066243,0.27705040143637355
ap880510-0178.txt,0.5172413793103449,0.22608695652173913,0.12280701754385966,0.07964601769911503,0.35109656798823635,0.6385802469135803,0.4412869924345971,0.3161949110898944,0.22676312707559892
ap880517-0226.txt,0.44019138755980863,0.10628019323671498,0.029268292682926828,0.009852216748768473,0.2936155076448736,0.5174430328695302,0.38558752737186114,0.34932158442335215,0.2900193194618484
ap880520-0264.txt,0.5191489361702127,0.27467811158798283,0.1645021645021645,0.1222707423580786,0.3207690083344849,0.6472720148888236,0.43871668634618033,0.300771622186669,0.19745310345115036
ap880601-0040.txt,0.3689320388349514,0.11764705882352942,0.09900990099009901,0.07999999999999999,0.28670444972011394,0.497632058287796,0.31500371390406273,0.253148138930664,0.21262036480523208
ap880613-0161.txt,0.3951612903225807,0.15447154471544716,0.09836065573770492,0.08264462809917357,0.33249213779877074,0.5720551378446115,0.3897900913413554,0.27913804788398994,0.20637824515509903
ap880623-0135.txt,0.48226950354609927,0.14285714285714285,0.07913669064748202,0.05072463768115942,0.28423181785213303,0.48757112908056305,0.2975631376474143,0.23790362812417057,0.20248189631744856
ap880629-0159.txt,0.4590163934426229,0.1878453038674033,0.11173184357541899,0.07909604519774012,0.3839020310109052,0.6044031449836242,0.38596755980383723,0.29452356471352836,0.2386946173500395
ap880630-0295.txt,0.2620689655172414,0.0,0.0,0.0,0.1928739109781279,0.25728215128665594,0.22234434616855803,0.1932314655394499,0.15472815022947375
ap880705-0006.txt,0.6176470588235293,0.45544554455445546,0.38,0.3535353535353535,0.5705237868958879,0.8091931216931217,0.6354114830946478,0.5350252683426715,0.4650759832702564
ap880705-0018.txt,0.646288209606987,0.5198237885462555,0.4711111111111111,0.4304932735426009,0.6560107705998864,0.8956156156156156,0.7454093697544978,0.6517094633046863,0.5804785385301463
ap880705-0109.txt,0.6120689655172412,0.47826086956521735,0.412280701754386,0.36283185840707965,0.5935535409296382,0.8166405842462181,0.6413396034308279,0.5226549334187149,0.42806070619897674
ap880714-0142.txt,0.4552845528455284,0.19672131147540983,0.14049586776859505,0.09166666666666667,0.28315104582127715,0.5484273367192373,0.3781154933060381,0.2738470614562761,0.19805749061611147
ap880801-0195.txt,0.4031620553359684,0.1593625498007968,0.12048192771084339,0.11336032388663968,0.23329482285299175,0.5138109239953667,0.3464517364498114,0.252814444174566,0.19159011191812525
ap880811-0299.txt,0.37735849056603776,0.07604562737642585,0.030651340996168584,0.007722007722007723,0.19864191279424256,0.47923976608187135,0.36266646212646214,0.336606912576303,0.28344195653412635
ap880816-0234.txt,0.5567010309278351,0.22916666666666669,0.10526315789473685,0.03191489361702128,0.41746317721024234,0.6284369114877589,0.40013680261309853,0.30422897072378485,0.24630898759543152
ap880901-0052.txt,0.37554585152838427,0.09691629955947137,0.035555555555555556,0.008968609865470854,0.281433660143645,0.5345518564642492,0.4011631313784809,0.36021825737887925,0.2972925115700005
ap880902-0062.txt,0.5380710659898478,0.18461538461538463,0.08290155440414507,0.05235602094240838,0.3713645971913074,0.5781544256120528,0.35750413975119283,0.27611263172542355,0.22726485339397057
ap880903-0092.txt,0.37583892617449666,0.16216216216216217,0.10884353741496598,0.07534246575342465,0.24205644023988823,0.5461075519316637,0.35824381640848424,0.2414854739946592,0.16269142853350965
ap880913-0129.txt,0.41314553990610337,0.15165876777251186,0.06698564593301436,0.04830917874396136,0.2988771171292093,0.5514114114114114,0.3446830594373475,0.21997977105301167,0.1355028390423038
ap880913-0204.txt,0.443298969072165,0.18750000000000003,0.12631578947368421,0.09574468085106384,0.33390032874217895,0.5476487248759931,0.3843414933233888,0.28114115644850646,0.20867674326977273
ap880914-0027.txt,0.46551724137931033,0.20869565217391306,0.12280701754385966,0.05309734513274337,0.3509055510242253,0.6507383966244725,0.44303423084357063,0.30164055680106816,0.1979311142124373
ap880914-0079.txt,0.5468164794007491,0.2641509433962264,0.17490494296577946,0.13793103448275865,0.44226679588459483,0.6674157303370787,0.473088416596665,0.3537860510786258,0.2709041192722611
ap880926-0203.txt,0.547945205479452,0.2764976958525346,0.1767441860465116,0.12206572769953052,0.4500930846759635,0.676025100075733,0.4803277378822948,0.35489342167575805,0.265961137187862
ap880927-0089.txt,0.4642857142857143,0.26126126126126126,0.22727272727272727,0.1926605504587156,0.41515042510117933,0.617326230339929,0.44600800538018515,0.3434383402655827,0.2686380776006504
ap880927-0117.txt,0.3779527559055118,0.20799999999999996,0.16260162601626016,0.1322314049586777,0.3883993269951375,0.13332469852009826,0.09818354456100563,0.07436686313042697,0.05320106878093251
ap880928-0146.txt,0.4268774703557312,0.15139442231075698,0.10441767068273093,0.08097165991902834,0.336038995538498,0.5203898050974513,0.34280009984014675,0.23846358595185174,0.16741803837433322
